2018-07-10 09:03:16,1016608786272931841,10,34
2018-07-10 11:47:16,1016650057087619072,13,44
2018-07-10 12:09:07,1016655552963842048,57,151
2018-07-10 13:11:05,1016671150787760128,14,44
2018-07-10 13:25:00,1016674650292617216,17,29
2018-07-10 13:25:03,1016674665161510912,13,42
2018-07-10 13:55:00,1016682200849354754,9,37
2018-07-10 14:38:16,1016693090160136193,7,33
2018-07-10 14:38:19,1016693100410998785,6,20
2018-07-10 16:00:01,1016713661203800068,48,140
2018-07-10 18:20:11,1016748936315498496,92,293
2018-07-10 18:48:02,1016755944582197249,24,75
2018-07-10 19:08:40,1016761137390653446,21,59
2018-07-10 19:39:10,1016768814674006016,1,2
2018-07-11 07:37:48,1016949662232776704,311,542
2018-07-11 08:08:18,1016957338517942272,782,892
2018-07-11 08:39:30,1016965191844720641,138,188
2018-07-11 12:38:00,1017025211772829696,38,101
2018-07-11 12:49:35,1017028128114462721,10,30
2018-07-11 12:59:43,1017030677643120640,8,28
2018-07-11 13:01:29,1017031121425633281,13,33
2018-07-11 13:11:36,1017033668911648768,12,34
2018-07-11 13:17:26,1017035136486051840,15,31
2018-07-11 13:22:57,1017036524360290304,11,26
2018-07-11 13:29:21,1017038135384051712,8,21
2018-07-11 13:33:07,1017039081153482752,7,22
2018-07-11 13:35:42,1017039732038098946,23,40
2018-07-11 13:44:09,1017041858273468418,18,45
2018-07-11 14:03:49,1017046810068733952,10,22
2018-07-11 14:06:04,1017047373435023360,22,41
2018-07-11 14:09:39,1017048277316001792,13,24
2018-07-11 14:12:32,1017049000913104896,30,61
2018-07-11 14:19:37,1017050785404932098,18,53
2018-07-11 15:10:30,1017063591206424577,18,36
2018-07-11 16:00:00,1017076048574345216,30,81
2018-07-12 03:37:28,1017251569346207745,27,98
2018-07-12 03:48:55,1017254450929561603,20,40
2018-07-12 03:48:58,1017254461943812101,12,64
2018-07-12 04:05:19,1017258578493820928,19,66
2018-07-12 06:38:44,1017297188848848897,29,88
2018-07-12 07:56:52,1017316849070084097,102,252
2018-07-12 08:37:21,1017327037672034306,23,47
2018-07-12 09:20:29,1017337892014907393,32,69
2018-07-12 10:11:59,1017350853806653441,7,22
2018-07-12 16:00:01,1017438437341884416,18,67
2018-07-12 19:16:44,1017487945790558210,34,97
2018-07-13 06:01:36,1017650231045951488,42,104
2018-07-13 06:01:39,1017650241829527553,16,34
2018-07-13 06:01:41,1017650251434479622,11,31
2018-07-13 07:42:38,1017675654396088322,19,66
2018-07-13 07:42:39,1017675661023080450,16,49
2018-07-13 07:42:41,1017675667989762048,13,45
2018-07-13 12:45:53,1017751969870635011,10,25
2018-07-13 13:50:00,1017768105869623296,20,55
2018-07-13 14:38:18,1017780263722643456,136,221
2018-07-13 16:00:02,1017800829116354560,50,128
2018-07-13 16:52:56,1017814142818902017,8,13
2018-07-13 16:52:56,1017814144190468099,42,67
2018-07-14 04:49:16,1017994414457843713,90,218
2018-07-14 05:05:37,1017998530198360065,11,28
2018-07-14 05:09:47,1017999577297883137,29,48
2018-07-14 05:16:25,1018001246156984320,18,47
2018-07-14 05:25:49,1018003611241066496,19,40
2018-07-14 05:38:11,1018006725008547840,24,49
2018-07-14 05:40:41,1018007355890585600,9,42
2018-07-14 05:50:58,1018009943578955776,32,65
2018-07-14 05:53:51,1018010666240790533,10,28
2018-07-14 05:55:40,1018011124359364608,15,31
2018-07-14 06:06:08,1018013759661592576,29,61
2018-07-14 06:15:01,1018015993506029569,25,69
2018-07-14 06:21:01,1018017505024061441,7,22
2018-07-14 06:31:41,1018020189387001858,38,93
2018-07-14 06:46:43,1018023972510846976,50,134
2018-07-14 06:58:22,1018026903033274368,28,50
2018-07-14 07:09:10,1018029622905180160,14,29
2018-07-14 07:16:00,1018031343232520197,17,39
2018-07-14 07:21:02,1018032608100474880,17,55
2018-07-14 07:31:05,1018035136179376129,9,13
2018-07-14 08:05:26,1018043782191828993,50,124
2018-07-14 08:55:57,1018056493239881728,43,79
2018-07-14 08:57:28,1018056874523025410,20,34
2018-07-14 08:57:48,1018056958144925696,16,31
2018-07-14 09:04:20,1018058605373861888,43,80
2018-07-14 09:05:21,1018058861465370629,10,32
2018-07-14 09:05:32,1018058904389943296,17,38
2018-07-14 09:11:49,1018060486217224192,16,34
2018-07-14 09:13:16,1018060853453746176,14,25
2018-07-14 09:15:06,1018061312889417728,17,37
2018-07-14 09:15:25,1018061392916643841,11,19
2018-07-14 09:16:11,1018061584760037376,14,24
2018-07-14 09:16:11,1018061588232921089,11,19
2018-07-14 09:17:07,1018061822900031489,11,18
2018-07-14 09:17:38,1018061949299494914,15,22
2018-07-14 09:17:56,1018062026206253057,38,43
2018-07-14 09:18:03,1018062057063710721,34,45
2018-07-14 09:18:49,1018062249724928000,12,19
2018-07-14 09:19:01,1018062298219515904,10,16
2018-07-14 09:19:40,1018062464540381185,9,19
2018-07-14 09:20:42,1018062721315729408,11,21
2018-07-14 09:21:01,1018062804216053763,12,19
2018-07-14 09:21:17,1018062867776630784,11,25
2018-07-14 09:22:18,1018063127680872448,19,20
2018-07-14 09:22:20,1018063133561192448,13,17
2018-07-14 09:23:30,1018063428563492864,21,36
2018-07-14 09:32:21,1018065654530953216,23,50
2018-07-14 09:32:30,1018065693013618688,26,58
2018-07-14 09:35:57,1018066561687588865,29,54
2018-07-14 09:37:15,1018066887048122373,33,70
2018-07-14 09:38:44,1018067262832627712,16,34
2018-07-14 09:38:53,1018067299746635776,13,21
2018-07-14 09:39:23,1018067424921440256,24,46
2018-07-14 09:39:30,1018067454550036480,38,97
2018-07-14 09:42:46,1018068276881055744,27,54
2018-07-14 09:42:56,1018068316240433152,18,38
2018-07-14 09:44:46,1018068779459383296,11,14
2018-07-14 09:44:53,1018068810899836929,13,24
2018-07-14 09:45:41,1018069009856630784,20,32
2018-07-14 09:45:47,1018069036633153536,14,27
2018-07-14 09:46:56,1018069326178512896,20,37
2018-07-14 09:47:12,1018069390368133121,17,32
2018-07-14 09:48:11,1018069638234759169,19,30
2018-07-14 09:48:18,1018069670581211136,13,21
2018-07-14 09:49:22,1018069937485680642,17,36
2018-07-14 09:49:29,1018069968594882560,17,32
2018-07-14 09:50:37,1018070252482125824,13,26
2018-07-14 09:50:53,1018070320366878721,14,21
2018-07-14 09:51:43,1018070527263559680,18,26
2018-07-14 09:51:50,1018070556321697792,12,23
2018-07-14 09:52:42,1018070776803622912,14,23
2018-07-14 09:52:52,1018070819401011201,16,32
2018-07-14 09:55:18,1018071428346851329,11,26
2018-07-14 09:55:24,1018071453781184512,12,24
2018-07-14 09:55:45,1018071542238990336,11,34
2018-07-14 09:55:50,1018071563852230657,72,217
2018-07-14 10:11:15,1018075444095143937,23,65
2018-07-14 10:26:13,1018079208965378048,81,160
2018-07-14 10:26:13,1018079212526342145,35,71
2018-07-14 13:02:58,1018118660211298309,22,84
2018-07-14 13:08:00,1018119924445777922,7,15
2018-07-14 13:18:02,1018122450142416896,14,22
2018-07-14 13:38:32,1018127610008735745,7,21
2018-07-14 13:54:23,1018131596854091776,11,69
2018-07-14 14:12:56,1018136264141402113,9,37
2018-07-14 15:29:05,1018155430701301761,0,1
2018-07-14 17:40:08,1018188410136211457,90,364
2018-07-15 08:17:22,1018409174269661184,39,126
2018-07-15 12:52:19,1018478365592969216,87,244
2018-07-15 16:59:55,1018540675497971713,130,421
2018-07-15 18:19:09,1018560618054340608,111,320
2018-07-16 07:23:55,1018758110549291008,15,46
2018-07-10 09:03:16,1016608786272931841,10,34
2018-07-10 11:47:16,1016650057087619072,13,44
2018-07-10 12:09:07,1016655552963842048,57,151
2018-07-10 13:11:05,1016671150787760128,14,44
2018-07-10 13:25:00,1016674650292617216,17,29
2018-07-10 13:25:03,1016674665161510912,13,42
2018-07-10 13:55:00,1016682200849354754,9,37
2018-07-10 14:38:16,1016693090160136193,7,33
2018-07-10 14:38:19,1016693100410998785,6,20
2018-07-10 16:00:01,1016713661203800068,48,140
2018-07-10 18:20:11,1016748936315498496,92,293
2018-07-10 18:48:02,1016755944582197249,24,75
2018-07-10 19:08:40,1016761137390653446,21,59
2018-07-10 19:39:10,1016768814674006016,1,2
2018-07-11 07:37:48,1016949662232776704,311,542
2018-07-11 08:08:18,1016957338517942272,782,892
2018-07-11 08:39:30,1016965191844720641,138,188
2018-07-11 12:38:00,1017025211772829696,38,101
2018-07-11 12:49:35,1017028128114462721,10,30
2018-07-11 12:59:43,1017030677643120640,8,28
2018-07-11 13:01:29,1017031121425633281,13,33
2018-07-11 13:11:36,1017033668911648768,12,34
2018-07-11 13:17:26,1017035136486051840,15,31
2018-07-11 13:22:57,1017036524360290304,11,26
2018-07-11 13:29:21,1017038135384051712,8,21
2018-07-11 13:33:07,1017039081153482752,7,22
2018-07-11 13:35:42,1017039732038098946,23,40
2018-07-11 13:44:09,1017041858273468418,18,45
2018-07-11 14:03:49,1017046810068733952,10,22
2018-07-11 14:06:04,1017047373435023360,22,41
2018-07-11 14:09:39,1017048277316001792,13,24
2018-07-11 14:12:32,1017049000913104896,30,61
2018-07-11 14:19:37,1017050785404932098,18,53
2018-07-11 15:10:30,1017063591206424577,18,36
2018-07-11 16:00:00,1017076048574345216,30,81
2018-07-12 03:37:28,1017251569346207745,27,98
2018-07-12 03:48:55,1017254450929561603,20,40
2018-07-12 03:48:58,1017254461943812101,12,64
2018-07-12 04:05:19,1017258578493820928,19,66
2018-07-12 06:38:44,1017297188848848897,29,88
2018-07-12 07:56:52,1017316849070084097,102,252
2018-07-12 08:37:21,1017327037672034306,23,47
2018-07-12 09:20:29,1017337892014907393,32,69
2018-07-12 10:11:59,1017350853806653441,7,22
2018-07-12 16:00:01,1017438437341884416,18,67
2018-07-12 19:16:44,1017487945790558210,34,97
2018-07-13 06:01:36,1017650231045951488,42,104
2018-07-13 06:01:39,1017650241829527553,16,34
2018-07-13 06:01:41,1017650251434479622,11,31
2018-07-13 07:42:38,1017675654396088322,19,66
2018-07-13 07:42:39,1017675661023080450,16,49
2018-07-13 07:42:41,1017675667989762048,13,45
2018-07-13 12:45:53,1017751969870635011,10,25
2018-07-13 13:50:00,1017768105869623296,20,55
2018-07-13 14:38:18,1017780263722643456,136,221
2018-07-13 16:00:02,1017800829116354560,50,128
2018-07-13 16:52:56,1017814142818902017,8,13
2018-07-13 16:52:56,1017814144190468099,42,67
2018-07-14 04:49:16,1017994414457843713,90,218
2018-07-14 05:05:37,1017998530198360065,11,28
2018-07-14 05:09:47,1017999577297883137,29,48
2018-07-14 05:16:25,1018001246156984320,18,47
2018-07-14 05:25:49,1018003611241066496,19,40
2018-07-14 05:38:11,1018006725008547840,24,49
2018-07-14 05:40:41,1018007355890585600,9,42
2018-07-14 05:50:58,1018009943578955776,32,65
2018-07-14 05:53:51,1018010666240790533,10,28
2018-07-14 05:55:40,1018011124359364608,15,31
2018-07-14 06:06:08,1018013759661592576,29,61
2018-07-14 06:15:01,1018015993506029569,25,69
2018-07-14 06:21:01,1018017505024061441,7,22
2018-07-14 06:31:41,1018020189387001858,38,93
2018-07-14 06:46:43,1018023972510846976,50,134
2018-07-14 06:58:22,1018026903033274368,28,50
2018-07-14 07:09:10,1018029622905180160,14,29
2018-07-14 07:16:00,1018031343232520197,17,39
2018-07-14 07:21:02,1018032608100474880,17,55
2018-07-14 07:31:05,1018035136179376129,9,13
2018-07-14 08:05:26,1018043782191828993,50,124
2018-07-14 08:55:57,1018056493239881728,43,79
2018-07-14 08:57:28,1018056874523025410,20,34
2018-07-14 08:57:48,1018056958144925696,16,31
2018-07-14 09:04:20,1018058605373861888,43,80
2018-07-14 09:05:21,1018058861465370629,10,32
2018-07-14 09:05:32,1018058904389943296,17,38
2018-07-14 09:11:49,1018060486217224192,16,34
2018-07-14 09:13:16,1018060853453746176,14,25
2018-07-14 09:15:06,1018061312889417728,17,37
2018-07-14 09:15:25,1018061392916643841,11,19
2018-07-14 09:16:11,1018061584760037376,14,24
2018-07-14 09:16:11,1018061588232921089,11,19
2018-07-14 09:17:07,1018061822900031489,11,18
2018-07-14 09:17:38,1018061949299494914,15,22
2018-07-14 09:17:56,1018062026206253057,38,43
2018-07-14 09:18:03,1018062057063710721,34,45
2018-07-14 09:18:49,1018062249724928000,12,19
2018-07-14 09:19:01,1018062298219515904,10,16
2018-07-14 09:19:40,1018062464540381185,9,19
2018-07-14 09:20:42,1018062721315729408,11,21
2018-07-14 09:21:01,1018062804216053763,12,19
2018-07-14 09:21:17,1018062867776630784,11,25
2018-07-14 09:22:18,1018063127680872448,19,20
2018-07-14 09:22:20,1018063133561192448,13,17
2018-07-14 09:23:30,1018063428563492864,21,36
2018-07-14 09:32:21,1018065654530953216,23,50
2018-07-14 09:32:30,1018065693013618688,26,58
2018-07-14 09:35:57,1018066561687588865,29,54
2018-07-14 09:37:15,1018066887048122373,33,70
2018-07-14 09:38:44,1018067262832627712,16,34
2018-07-14 09:38:53,1018067299746635776,13,21
2018-07-14 09:39:23,1018067424921440256,24,46
2018-07-14 09:39:30,1018067454550036480,38,97
2018-07-14 09:42:46,1018068276881055744,27,54
2018-07-14 09:42:56,1018068316240433152,18,38
2018-07-14 09:44:46,1018068779459383296,11,14
2018-07-14 09:44:53,1018068810899836929,13,24
2018-07-14 09:45:41,1018069009856630784,20,32
2018-07-14 09:45:47,1018069036633153536,14,27
2018-07-14 09:46:56,1018069326178512896,20,37
2018-07-14 09:47:12,1018069390368133121,17,32
2018-07-14 09:48:11,1018069638234759169,19,30
2018-07-14 09:48:18,1018069670581211136,13,21
2018-07-14 09:49:22,1018069937485680642,17,36
2018-07-14 09:49:29,1018069968594882560,17,32
2018-07-14 09:50:37,1018070252482125824,13,26
2018-07-14 09:50:53,1018070320366878721,14,21
2018-07-14 09:51:43,1018070527263559680,18,26
2018-07-14 09:51:50,1018070556321697792,12,23
2018-07-14 09:52:42,1018070776803622912,14,23
2018-07-14 09:52:52,1018070819401011201,16,32
2018-07-14 09:55:18,1018071428346851329,11,26
2018-07-14 09:55:24,1018071453781184512,12,24
2018-07-14 09:55:45,1018071542238990336,11,34
2018-07-14 09:55:50,1018071563852230657,72,217
2018-07-14 10:11:15,1018075444095143937,23,65
2018-07-14 10:26:13,1018079208965378048,81,160
2018-07-14 10:26:13,1018079212526342145,35,71
2018-07-14 13:02:58,1018118660211298309,22,84
2018-07-14 13:08:00,1018119924445777922,7,15
2018-07-14 13:18:02,1018122450142416896,14,22
2018-07-14 13:38:32,1018127610008735745,7,21
2018-07-14 13:54:23,1018131596854091776,11,69
2018-07-14 14:12:56,1018136264141402113,9,37
2018-07-14 15:29:05,1018155430701301761,0,1
2018-07-14 17:40:08,1018188410136211457,90,364
2018-07-15 08:17:22,1018409174269661184,39,126
2018-07-15 12:52:19,1018478365592969216,87,244
2018-07-15 16:59:55,1018540675497971713,130,421
2018-07-15 18:19:09,1018560618054340608,111,320
2018-07-16 07:23:55,1018758110549291008,15,46
